"Genre","Decade","mode_char","mode","key","Artist","Song.Title","Year","Rank","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration","key_character"
"R&B/Soul","70s","major",1,0,"Ohio Players","Love Rollercoaster",1976,30,0.613,0.82,-10.175,0.0737,0.181,1.45e-06,0.049,0.465,115.125,4,4.836,"C/B#"
"R&B/Soul","90s","major",1,11,"Keith Sweat","Twisted",1996,10,0.615,0.514,-9.759,0.0466,0.393,0,0.248,0.822,175.849,4,4.34445,"B"
"R&B/Soul","2020s","major",1,1,"The Weeknd","Blinding Lights",2021,3,0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,3.334,"C#/Db"
"R&B/Soul","80s","minor",0,0,"Marvin Gaye","Sexual Healing",1983,32,0.805,0.602,-9.7,0.0579,0.119,0.000122,0.0581,0.744,94.382,4,3.97666666666667,"C/B#"
"R&B/Soul","70s","major",1,2,"The Sylvers","Hot Line",1977,25,0.845,0.911,-8.656,0.0528,0.31,0,0.0825,0.965,132.827,4,3.02621666666667,"D"
"R&B/Soul","60s","minor",0,11,"Major Lance","Um, Um, Um, Um, Um, Um",1964,47,0.849,0.416,-12.302,0.0813,0.152,0,0.29,0.911,117.406,4,2.31955,"B"
"R&B/Soul","2000s","major",1,5,"Black Eyed Peas","Where Is the Love?",2003,26,0.834,0.699,-3.222,0.178,0.111,0,0.131,0.809,94.086,4,4.54221666666667,"F/E#"
"R&B/Soul","80s","minor",0,10,"New Edition","Cool It Now",1985,26,0.871,0.532,-13.335,0.0677,0.126,0.00819,0.321,0.74,116.574,4,5.79445,"A#/Bb"
"R&B/Soul","90s","minor",0,11,"Adina Howard","Freak Like Me",1995,13,0.655,0.837,-6.04,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,4,4.22688333333333,"B"
"R&B/Soul","2000s","minor",0,5,"Destiny's Child","Say My Name",2000,6,0.713,0.678,-3.525,0.102,0.273,0,0.149,0.734,138.009,4,4.52221666666667,"F/E#"
"R&B/Soul","2000s","minor",0,11,"Toni Braxton","He Wasn't Man Enough",2000,10,0.739,0.947,-1.916,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,4,4.36555,"B"
"R&B/Soul","70s","minor",0,4,"Love Unlimited Orchestra","Love's Theme",1974,3,0.496,0.563,-12.129,0.0337,0.000835,0.804,0.373,0.723,97.136,4,4.10445,"E"
"R&B/Soul","2000s","major",1,7,"City High","What Would You Do?",2001,22,0.733,0.794,-6.909,0.223,0.259,0,0.483,0.832,95.877,4,2.926,"G"
"R&B/Soul","2000s","major",1,1,"Kelis","Milkshake",2004,41,0.891,0.77,-6.124,0.0439,0.00862,0.0315,0.155,0.819,112.997,4,3.04378333333333,"C#/Db"
"R&B/Soul","70s","major",1,8,"Commodores","Three Times a Lady",1978,10,0.39,0.0803,-20.518,0.0306,0.874,0.000639,0.127,0.184,150.503,3,3.62378333333333,"G#/Ab"
"R&B/Soul","80s","major",1,2,"Whitney Houston","Where Do Broken Hearts Go",1988,33,0.462,0.385,-12.173,0.0291,0.635,0,0.0682,0.244,61.876,4,4.62666666666667,"D"
"R&B/Soul","90s","minor",0,9,"En Vogue","Giving Him Something He Can Feel",1992,29,0.496,0.298,-10.175,0.0405,0.306,1.72e-06,0.0875,0.705,203.824,3,3.92845,"A"
"R&B/Soul","70s","major",1,0,"The Temptations","Just My Imagination (Running Away with Me)",1971,9,0.425,0.242,-15.424,0.0267,0.88,0.0118,0.195,0.477,92.472,4,3.80266666666667,"C/B#"
"R&B/Soul","60s","major",1,10,"The Supremes","You Can't Hurry Love",1966,13,0.63,0.711,-9.34,0.0472,0.299,0,0.0813,0.659,96.912,4,2.79888333333333,"A#/Bb"
"R&B/Soul","90s","minor",0,5,"Boyz II Men","End of the Road",1992,1,0.64,0.427,-9.29,0.0241,0.0664,0,0.0579,0.529,149.703,3,5.85778333333333,"F/E#"
"R&B/Soul","2010s","major",1,0,"Khalid","Talk",2019,8,0.9,0.4,-8.575,0.127,0.0516,0,0.0599,0.346,135.984,4,3.29288333333333,"C/B#"
"R&B/Soul","60s","major",1,5,"Major Lance","The Monkey Time",1963,38,0.798,0.676,-8.707,0.0487,0.579,0,0.114,0.939,123.269,4,2.77445,"F/E#"
"R&B/Soul","80s","major",1,0,"Club Nouveau","Lean on Me",1987,29,0.738,0.67,-8.93,0.132,0.185,0,0.0989,0.687,177.277,4,5.80955,"C/B#"
"R&B/Soul","70s","major",1,6,"The Dramatics","Whatcha See is Whatcha Get",1971,46,0.641,0.74,-8.425,0.118,0.249,0,0.281,0.914,152.939,4,3.58288333333333,"F#/Gb"
"R&B/Soul","2000s","major",1,11,"Chris Brown","Forever",2008,10,0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,4,4.64288333333333,"B"
"R&B/Soul","70s","major",1,6,"The Jackson 5","Dancing Machine",1974,5,0.776,0.794,-7.722,0.0723,0.133,2.35e-05,0.689,0.845,109.277,4,2.69688333333333,"F#/Gb"
"R&B/Soul","2000s","major",1,11,"Brian McKnight","Back at One",2000,20,0.661,0.346,-9.115,0.03,0.452,0,0.131,0.256,129.752,4,4.39445,"B"
"R&B/Soul","90s","minor",0,5,"Usher","You Make Me Wanna...",1998,15,0.761,0.639,-7.577,0.0539,0.0359,0,0.0945,0.922,164.088,4,3.652,"F/E#"
"R&B/Soul","90s","minor",0,5,"Atlantic Starr","Masterpiece",1992,27,0.642,0.448,-10.418,0.0259,0.492,1.74e-05,0.0646,0.299,137.831,4,4.92245,"F/E#"
"R&B/Soul","70s","major",1,1,"George McCrae","Rock Your Baby",1974,38,0.594,0.906,-5.536,0.0594,0.169,0.00122,0.0778,0.892,104.411,4,3.33421666666667,"C#/Db"
"R&B/Soul","80s","minor",0,11,"Earth, Wind & Fire","Let's Groove",1982,33,0.869,0.648,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035,4,5.65533333333333,"B"
"R&B/Soul","80s","minor",0,9,"The Spinners","Working My Way Back to You/Forgive Me, Girl",1980,14,0.837,0.703,-9.385,0.0415,0.415,2.73e-05,0.153,0.914,121.556,4,4.09133333333333,"A"
"R&B/Soul","70s","major",1,1,"The Hues Corporation","Rock the Boat",1974,43,0.767,0.62,-10.095,0.213,0.112,0,0.363,0.603,99.925,4,5.06666666666667,"C#/Db"
"R&B/Soul","90s","major",1,8,"Usher","Nice & Slow",1998,9,0.585,0.909,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,4,3.51245,"G#/Ab"
"R&B/Soul","60s","major",1,0,"Sam & Dave","Soul Man",1967,19,0.79,0.41,-13.241,0.0343,0.263,0.00314,0.174,0.815,112.345,4,2.65,"C/B#"
"R&B/Soul","60s","minor",0,5,"The Supremes","Love Is Here and Now You're Gone",1967,26,0.575,0.643,-7.744,0.0504,0.383,0,0.0925,0.846,113.958,4,2.79845,"F/E#"
"R&B/Soul","90s","minor",0,9,"SWV","Right Here (Human Nature)",1993,29,0.615,0.72,-5.16,0.0658,0.068,0.0105,0.0889,0.696,94.002,4,3.78245,"A"
"R&B/Soul","70s","major",1,2,"Johnnie Taylor","Disco Lady",1976,3,0.719,0.79,-8.002,0.0521,0.0568,0,0.0573,0.846,103.751,4,4.45111666666667,"D"
"R&B/Soul","2000s","minor",0,4,"Ashanti","Rock wit U (Awww Baby)",2003,29,0.71,0.797,-3.006,0.0582,0.408,0,0.16,0.849,94.998,4,3.48533333333333,"E"
"R&B/Soul","90s","minor",0,5,"Usher","You Make Me Wanna...",1997,14,0.761,0.639,-7.577,0.0539,0.0359,0,0.0945,0.922,164.088,4,3.652,"F/E#"
"R&B/Soul","70s","major",1,8,"Stevie Wonder","Superstition",1973,26,0.633,0.634,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499,4,4.09155,"G#/Ab"
"R&B/Soul","2000s","minor",0,3,"Tyrese","How You Gonna Act Like That",2003,31,0.733,0.521,-3.657,0.0457,0.107,0,0.0692,0.525,112.913,4,4.91155,"D#/Eb"
"R&B/Soul","60s","major",1,0,"Brook Benton","The Boll Weevil Song",1961,25,0.716,0.34,-17.01,0.0585,0.248,2.89e-06,0.309,0.661,133.337,4,2.66666666666667,"C/B#"
"R&B/Soul","2000s","major",1,6,"Lumidee","Never Leave You (Uh Oooh, Uh Oooh)",2003,41,0.811,0.657,-6.197,0.362,0.0391,0.712,0.0798,0.777,199.958,4,3.08178333333333,"F#/Gb"
"R&B/Soul","90s","minor",0,0,"Rome","I Belong to You (Every Time I See Your Face)",1997,24,0.759,0.337,-11.034,0.0351,0.026,0,0.0753,0.329,117.846,4,4.55445,"C/B#"
"R&B/Soul","90s","minor",0,11,"Joe Public","Live and Learn",1992,30,0.744,0.894,-9.448,0.0711,0.0794,0,0.139,0.683,106.637,4,4.37221666666667,"B"
"R&B/Soul","2000s","minor",0,10,"Montell Jordan","Get It On Tonite",2000,24,0.807,0.498,-9.91,0.0756,0.259,3.04e-05,0.0618,0.857,99.001,4,4.62355,"A#/Bb"
"R&B/Soul","60s","major",1,1,"Clarence Carter","Slip Away",1968,44,0.784,0.433,-9.1,0.0376,0.299,0.00016,0.0248,0.917,113.491,4,2.55496666666667,"C#/Db"
"R&B/Soul","70s","major",1,7,"Silver Convention","Get Up and Boogie",1976,24,0.797,0.552,-14.86,0.0303,0.117,0.00132,0.0806,0.967,104.988,4,2.86778333333333,"G"
"R&B/Soul","80s","major",1,11,"Kool & the Gang","Ladies' Night",1980,35,0.651,0.777,-7.853,0.167,0.186,0,0.0474,0.92,111.707,4,3.47888333333333,"B"
"R&B/Soul","80s","major",1,9,"Ray, Goodman & Brown","Special Lady",1980,42,0.551,0.447,-12.293,0.0401,0.463,3.73e-06,0.189,0.558,84.175,4,4.21333333333333,"A"
"R&B/Soul","90s","minor",0,7,"Mint Condition","Breakin' My Heart (Pretty Brown Eyes)",1992,48,0.672,0.52,-9.965,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,4,5.94933333333333,"G"
"R&B/Soul","70s","major",1,10,"The Chi-Lites","Oh Girl",1972,13,0.418,0.402,-12.942,0.0288,0.226,0,0.103,0.601,133.683,4,3.60466666666667,"A#/Bb"
"R&B/Soul","70s","major",1,3,"Marvin Gaye","Let's Get It On",1973,4,0.539,0.599,-10.638,0.0483,0.0375,0,0.0754,0.636,167.7,4,4.84888333333333,"D#/Eb"
"R&B/Soul","2000s","minor",0,5,"Blu Cantrell","Hit 'Em Up Style (Oops!)",2001,11,0.667,0.773,-4.983,0.0586,0.201,0,0.404,0.667,89.976,4,4.17845,"F/E#"
"R&B/Soul","2000s","major",1,5,"Leona Lewis","Bleeding Love",2008,2,0.638,0.656,-5.886,0.0357,0.188,0,0.146,0.225,104.036,4,4.37445,"F/E#"
"R&B/Soul","90s","major",1,9,"Aaliyah","Back & Forth",1994,24,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,4,4.25821666666667,"A"
"R&B/Soul","70s","major",1,9,"Sly & the Family Stone","Thank You (Falettinme Be Mice Elf Agin)",1970,19,0.9,0.709,-12.683,0.0636,0.296,0.00047,0.0863,0.897,105.822,4,4.85533333333333,"A"
"R&B/Soul","70s","minor",0,7,"The Fuzz","I Love You for All Seasons",1971,45,0.477,0.464,-10.818,0.0272,0.567,0,0.487,0.689,77.917,4,3.07725,"G"
"R&B/Soul","80s","major",1,1,"Commodores","Still",1980,23,0.355,0.0629,-19.544,0.0338,0.899,0.000631,0.0975,0.203,124.422,4,3.74778333333333,"C#/Db"
"R&B/Soul","2000s","minor",0,1,"Destiny's Child","Survivor",2001,23,0.514,0.911,-2.027,0.41,0.0559,0,0.775,0.619,161.109,4,4.23378333333333,"C#/Db"
"R&B/Soul","70s","major",1,7,"Blue Magic","Sideshow",1974,19,0.586,0.337,-13.165,0.0347,0.837,0,0.628,0.543,133.229,4,4.192,"G"
"R&B/Soul","70s","major",1,8,"Jean Knight","Mr. Big Stuff",1971,18,0.886,0.491,-12.589,0.171,0.29,2.46e-06,0.229,0.971,93.236,4,2.74266666666667,"G#/Ab"
"R&B/Soul","2000s","minor",0,7,"Mario","Let Me Love You",2005,3,0.656,0.578,-8.97,0.0922,0.235,0,0.118,0.556,94.514,4,4.27888333333333,"G"
"R&B/Soul","70s","major",1,5,"Betty Wright","Clean Up Woman",1972,49,0.865,0.652,-9.046,0.143,0.566,0.000919,0.0833,0.829,90.081,4,2.82555,"F/E#"
"R&B/Soul","90s","minor",0,2,"Toni Braxton","Un-Break My Heart",1997,4,0.625,0.426,-8.4,0.0271,0.412,0,0.116,0.112,110.021,4,4.50555,"D"
"R&B/Soul","2000s","major",1,9,"Alicia Keys","You Don't Know My Name",2004,29,0.264,0.663,-8.264,0.187,0.59,0.00443,0.342,0.249,167.078,4,6.11221666666667,"A"
"R&B/Soul","60s","major",1,9,"The Esquires","Get on Up",1967,34,0.702,0.472,-12.507,0.0316,0.596,0,0.0604,0.963,118.001,4,2.41,"A"
"R&B/Soul","70s","major",1,9,"Eddie Holman","Hey There Lonely Girl",1970,44,0.389,0.322,-10.923,0.0282,0.693,2.08e-06,0.0814,0.343,94.007,3,3.61266666666667,"A"
"R&B/Soul","60s","major",1,9,"Sam Cooke","Twistin' the Night Away",1962,23,0.458,0.801,-7.83,0.0565,0.691,0,0.328,0.93,160.547,4,2.66421666666667,"A"
"R&B/Soul","60s","minor",0,2,"Jimmy Ruffin","What Becomes of the Brokenhearted",1966,3,0.733,0.443,-12.017,0.0252,0.678,0,0.519,0.701,97.348,4,2.974,"D"
"R&B/Soul","2000s","minor",0,7,"Jeremih","Birthday Sex",2009,37,0.679,0.522,-5.603,0.0427,0.297,0,0.151,0.445,60.014,4,3.77511666666667,"G"
"R&B/Soul","70s","minor",0,5,"The 5th Dimension","(Last Night) I Didn't Get to Sleep at All",1972,31,0.671,0.497,-12.53,0.0289,0.484,0.0027,0.0893,0.564,105.117,4,3.21,"F/E#"
"R&B/Soul","60s","minor",0,2,"Dusty Springfield","You Don't Have To Say You Love Me",1966,21,0.317,0.513,-9.24,0.0339,0.455,0,0.0719,0.627,111.5,3,2.84066666666667,"D"
"R&B/Soul","2000s","major",1,10,"Aaliyah","Miss You",2003,8,0.678,0.338,-9.899,0.0319,0.655,0,0.215,0.502,109.888,4,4.08711666666667,"A#/Bb"
"R&B/Soul","2010s","minor",0,1,"Khalid","Location",2017,21,0.736,0.449,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,4,3.65133333333333,"C#/Db"
"R&B/Soul","90s","major",1,2,"Mark Morrison","Return of the Mack",1997,8,0.715,0.833,-5.379,0.108,0.00631,0,0.164,0.612,95.487,4,3.55155,"D"
"R&B/Soul","60s","major",1,5,"Chris Kenner","I Like It Like That",1961,34,0.577,0.544,-12.315,0.0742,0.884,0,0.22,0.813,143.914,4,2.00333333333333,"F/E#"
"R&B/Soul","60s","minor",0,7,"The 5th Dimension","Up, Up and Away",1967,47,0.393,0.362,-14.601,0.0305,0.599,0,0.333,0.515,107.743,5,2.72245,"G"
"R&B/Soul","90s","major",1,2,"Bobby Brown","Good Enough",1993,49,0.651,0.743,-9.254,0.0364,0.00526,0.000341,0.0406,0.533,90.2,4,5.03488333333333,"D"
"R&B/Soul","90s","major",1,2,"Brandy","Have You Ever?",1999,14,0.698,0.533,-6.246,0.0437,0.542,0,0.333,0.275,134.001,4,4.55733333333333,"D"
"R&B/Soul","70s","major",1,1,"Billy Preston","Outa-Space",1972,22,0.715,0.827,-8.555,0.0369,0.14,0.176,0.243,0.901,116.213,4,4.18111666666667,"C#/Db"
"R&B/Soul","90s","minor",0,1,"H-Town","Knockin' da Boots",1993,14,0.726,0.501,-13.884,0.154,0.155,0,0.0893,0.582,128.099,4,5.51575,"C#/Db"
"R&B/Soul","80s","major",1,0,"Ready for the World","Oh Sheila",1985,31,0.798,0.577,-10.347,0.0777,0.0234,0.00112,0.0728,0.835,128.82,4,4.00155,"C/B#"
"R&B/Soul","2000s","minor",0,5,"Jagged Edge","Promise",2001,48,0.751,0.568,-5.431,0.0872,0.136,0,0.0288,0.646,128.002,4,4.112,"F/E#"
"R&B/Soul","90s","minor",0,1,"Blackstreet","Before I Let You Go",1995,46,0.67,0.468,-6.725,0.0328,0.325,0,0.0516,0.486,140.069,4,4.99666666666667,"C#/Db"
"R&B/Soul","80s","minor",0,9,"Dazz Band","Let It Whip",1982,24,0.82,0.838,-6.86,0.041,0.109,0.00228,0.0452,0.947,132.125,4,4.688,"A"
"R&B/Soul","60s","major",1,2,"Otis Redding","(Sittin' On) The Dock of the Bay",1968,4,0.769,0.367,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4,2.72926666666667,"D"
"R&B/Soul","70s","major",1,9,"The Jaggerz","The Rapper",1970,45,0.822,0.7,-6.383,0.0326,0.141,0.00827,0.668,0.961,120.376,4,2.71155,"A"
"R&B/Soul","90s","major",1,4,"Boyz II Men","It's So Hard to Say Goodbye to Yesterday",1992,37,0.3,0.225,-11.079,0.0264,0.915,0,0.159,0.294,87.698,4,2.81045,"E"
"R&B/Soul","90s","major",1,0,"Whitney Houston","I Have Nothing",1993,30,0.541,0.401,-10.499,0.0365,0.576,0,0.164,0.24,152.943,3,4.81933333333333,"C/B#"
"R&B/Soul","90s","minor",0,11,"Monica","Why I Love You So Much",1996,46,0.721,0.398,-8.932,0.0449,0.0158,3.54e-05,0.0586,0.578,151.823,4,4.50445,"B"
"R&B/Soul","2020s","major",1,1,"The Weeknd","Blinding Lights",2020,1,0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,3.334,"C#/Db"
"R&B/Soul","70s","major",1,9,"Peaches & Herb","Shake Your Groove Thing",1979,31,0.863,0.726,-6.649,0.0494,0.415,0.0299,0.0735,0.93,132.574,4,5.76888333333333,"A"
"R&B/Soul","80s","major",1,9,"Anita Baker","Giving You the Best That I Got",1989,10,0.637,0.542,-8.173,0.0357,0.765,0,0.302,0.38,105.324,4,3.89955,"A"
"R&B/Soul","2000s","major",1,4,"Chris Brown","Yo (Excuse Me Miss)",2006,44,0.536,0.612,-5.847,0.272,0.119,0,0.209,0.57,86.768,4,3.81733333333333,"E"
"R&B/Soul","70s","minor",0,9,"Bill Withers","Ain't No Sunshine",1971,23,0.594,0.789,-7.678,0.504,0.0742,0.00136,0.172,0.443,75.252,4,3.11048333333333,"A"
"R&B/Soul","70s","major",1,9,"Rufus","Sweet Thing",1976,44,0.71,0.387,-12.82,0.0484,0.725,0.00617,0.113,0.806,80.557,4,3.33578333333333,"A"
"R&B/Soul","60s","major",1,3,"Ray Charles","Busted",1963,45,0.356,0.574,-9.797,0.0493,0.364,0,0.0881,0.923,72.092,4,2.60266666666667,"D#/Eb"
"R&B/Soul","90s","minor",0,5,"Usher","My Way",1998,16,0.815,0.521,-8.178,0.136,0.0105,0,0.0509,0.887,90.079,4,3.58088333333333,"F/E#"
"R&B/Soul","60s","major",1,5,"The Supremes","Baby Love",1964,33,0.595,0.643,-9.275,0.0365,0.76,0,0.538,0.73,135.633,4,2.634,"F/E#"
"R&B/Soul","60s","major",1,7,"The Miracles","Shop Around",1961,24,0.552,0.7,-4.533,0.0295,0.809,0,0.805,0.901,132.005,4,2.846,"G"
"R&B/Soul","2010s","minor",0,7,"Usher","Scream",2012,44,0.616,0.862,-5.18,0.0973,0.00117,0,0.179,0.569,127.992,4,3.91155,"G"
"R&B/Soul","70s","major",1,0,"The O'Jays","Love Train",1973,32,0.743,0.572,-9.627,0.0493,0.186,1.44e-05,0.163,0.675,122.658,4,2.97333333333333,"C/B#"
"R&B/Soul","60s","major",1,5,"Timi Yuro","Hurt",1961,48,0.493,0.244,-11.487,0.0277,0.707,0.000462,0.121,0.222,87.044,3,2.47445,"F/E#"
"R&B/Soul","2010s","minor",0,2,"The Weeknd","Earned It",2015,9,0.659,0.291,-8.275,0.0348,0.405,0,0.0771,0.406,119.829,3,4.628,"D"
"R&B/Soul","70s","major",1,5,"The Temptations","Ball of Confusion (That's What the World Is Today)",1970,24,0.529,0.735,-8.153,0.0896,0.238,0,0.102,0.862,79.002,4,4.10333333333333,"F/E#"
"R&B/Soul","60s","major",1,3,"Jimmy Jones","Good Timin'",1960,31,0.552,0.562,-7.682,0.0412,0.609,0.000125,0.093,0.971,147.384,4,2.14133333333333,"D#/Eb"
"R&B/Soul","70s","major",1,2,"The Moments","Love on a Two-Way Street",1970,25,0.472,0.339,-10.969,0.0392,0.61,0,0.289,0.242,141.357,4,3.61778333333333,"D"
"R&B/Soul","80s","major",1,5,"Klymaxx","I Miss You",1986,3,0.553,0.345,-18.267,0.0342,0.499,0,0.252,0.305,139.562,4,5.55445,"F/E#"
"R&B/Soul","90s","major",1,2,"Boyz II Men","Motownphilly",1991,11,0.754,0.857,-9.699,0.0605,0.0143,2.14e-05,0.278,0.785,114.144,4,3.92045,"D"
"R&B/Soul","2020s","minor",0,11,"Doja Cat","Say So",2020,11,0.787,0.673,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,4,3.96488333333333,"B"
"R&B/Soul","60s","minor",0,8,"Ray Charles","Hit the Road Jack",1961,19,0.598,0.571,-12.616,0.139,0.704,0,0.513,0.962,173.141,4,1.998,"G#/Ab"
"R&B/Soul","60s","major",1,5,"Barbara Mason","Yes, I'm Ready",1965,27,0.237,0.377,-8.798,0.0287,0.902,0,0.131,0.479,173.142,3,3.07221666666667,"F/E#"
"R&B/Soul","2000s","minor",0,1,"Cassie","Me & U",2006,14,0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4,2.97611666666667,"C#/Db"
"R&B/Soul","60s","major",1,2,"The Delfonics","La-La (Means I Love You)",1968,23,0.365,0.548,-7.727,0.0288,0.678,0,0.184,0.623,171.242,4,3.34845,"D"
"R&B/Soul","70s","minor",0,10,"Average White Band","Pick Up the Pieces",1975,21,0.768,0.853,-5.915,0.0427,0.0548,0.13,0.0188,0.889,107.234,4,3.99846666666667,"A#/Bb"
"R&B/Soul","2010s","minor",0,0,"The Weeknd","The Hills",2015,10,0.585,0.564,-7.063,0.0515,0.0671,0,0.135,0.137,113.003,4,4.03755,"C/B#"
"R&B/Soul","60s","major",1,1,"Junior Walker & the All Stars","Shotgun",1965,15,0.751,0.683,-5.771,0.0338,0.155,7.83e-06,0.0611,0.631,120.983,4,2.94378333333333,"C#/Db"
"R&B/Soul","80s","minor",0,9,"Lionel Richie","Hello",1984,7,0.487,0.246,-14.104,0.0376,0.414,0,0.0983,0.0562,61.084,4,4.18511666666667,"A"
"R&B/Soul","70s","major",1,8,"Billy Paul","Me and Mrs. Jones",1973,15,0.294,0.528,-10.01,0.0471,0.234,0,0.147,0.452,200.813,3,4.74845,"G#/Ab"
"R&B/Soul","90s","major",1,1,"K-Ci & JoJo","All My Life",1998,7,0.629,0.511,-8.651,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,4,5.52066666666667,"C#/Db"
"R&B/Soul","70s","major",1,9,"Minnie Riperton","Lovin' You",1975,14,0.387,0.164,-14.617,0.085,0.962,0,0.0817,0.409,72.029,4,3.71906666666667,"A"
"R&B/Soul","2020s","major",1,1,"Steve Lacy","Bad Habit",2022,2,0.686,0.507,-7.097,0.0357,0.626,7.51e-05,0.383,0.69,168.955,4,3.86858333333333,"C#/Db"
"R&B/Soul","60s","major",1,4,"The 5th Dimension","Stoned Soul Picnic",1968,17,0.335,0.409,-13.812,0.0412,0.369,0,0.154,0.796,187.779,4,3.478,"E"
"R&B/Soul","70s","major",1,6,"Diana Ross","Touch Me in the Morning",1973,10,0.355,0.615,-7.21,0.0314,0.454,0,0.0477,0.603,137.19,4,3.45688333333333,"F#/Gb"
"R&B/Soul","2010s","major",1,8,"John Legend","All of Me",2014,3,0.422,0.264,-7.064,0.0322,0.922,0,0.132,0.331,119.93,4,4.49266666666667,"G#/Ab"
"R&B/Soul","70s","major",1,7,"The Stylistics","You Make Me Feel Brand New",1974,14,0.453,0.359,-8.567,0.0247,0.849,3.02e-05,0.137,0.178,76.015,4,4.80733333333333,"G"
"R&B/Soul","60s","major",1,10,"The Sensations","Let Me In",1962,8,0.661,0.851,-9.954,0.0503,0.467,4.63e-05,0.38,0.948,130.554,4,3.10111666666667,"A#/Bb"
"R&B/Soul","70s","major",1,11,"The Undisputed Truth","Smiling Faces Sometimes",1971,14,0.551,0.461,-11.778,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,4,3.30911666666667,"B"
"R&B/Soul","70s","minor",0,1,"Marvin Gaye","What's Going On",1971,21,0.283,0.716,-9.632,0.0986,0.447,0,0.399,0.828,201.96,4,3.88333333333333,"C#/Db"
"R&B/Soul","2000s","major",1,0,"Ne-Yo","Mad",2009,42,0.727,0.649,-5.356,0.0338,0.661,0,0.111,0.669,129.992,4,4.24221666666667,"C/B#"
"R&B/Soul","60s","major",1,5,"Dionne Warwick","(Theme from) Valley of the Dolls",1968,42,0.23,0.273,-13.277,0.0352,0.871,2.21e-06,0.059,0.0868,74.919,4,3.64733333333333,"F/E#"
"R&B/Soul","90s","major",1,3,"Vanessa Williams","Save the Best for Last",1992,4,0.528,0.234,-15.784,0.0283,0.641,0,0.183,0.191,95.911,4,3.64555,"D#/Eb"
"R&B/Soul","90s","major",1,1,"Hi-Five","I Like the Way (The Kissing Game)",1991,8,0.723,0.498,-10.53,0.0319,0.102,0.0278,0.0305,0.712,104.085,4,5.81288333333333,"C#/Db"
"R&B/Soul","90s","minor",0,6,"Color Me Badd","I Wanna Sex You Up",1991,2,0.551,0.591,-8.404,0.12,0.00549,6.55e-06,0.0416,0.474,201.81,4,3.94911666666667,"F#/Gb"
"R&B/Soul","70s","minor",0,0,"Charles Wright & the Watts 103rd Street Rhythm Band","Love Land",1970,50,0.669,0.514,-11.221,0.0303,0.477,0,0.307,0.866,96.356,4,3.11621666666667,"C/B#"
"R&B/Soul","60s","major",1,5,"Dionne Warwick","Walk On By",1964,37,0.7,0.33,-9.027,0.0303,0.719,8.6e-05,0.136,0.524,98.605,4,2.97221666666667,"F/E#"
"R&B/Soul","70s","major",1,0,"Bonnie Pointer","Heaven Must Have Sent You",1979,43,0.828,0.605,-12.285,0.0393,0.134,0.000147,0.0388,0.921,128.613,4,3.56778333333333,"C/B#"
"R&B/Soul","90s","major",1,11,"R. Kelly","Bump n' Grind",1994,11,0.621,0.481,-8.016,0.0371,0.0984,0,0.241,0.679,65.004,4,4.26888333333333,"B"
"R&B/Soul","2000s","minor",0,1,"Destiny's Child","Bootylicious",2001,42,0.84,0.835,-4.386,0.275,0.00281,1.11e-06,0.152,0.637,103.376,4,3.46511666666667,"C#/Db"
"R&B/Soul","90s","major",1,2,"LeAnn Rimes","How Do I Live",1997,9,0.577,0.462,-7.989,0.0279,0.128,0,0.0822,0.258,128.303,4,4.44955,"D"
"R&B/Soul","2000s","major",1,6,"Usher","Caught Up",2005,34,0.817,0.806,-4.606,0.0623,0.027,9e-06,0.119,0.805,110.086,4,3.744,"F#/Gb"
"R&B/Soul","60s","major",1,0,"Four Tops","I Can't Help Myself (Sugar Pie Honey Bunch)",1965,2,0.667,0.599,-8.894,0.0291,0.245,0,0.107,0.971,127.935,4,2.67133333333333,"C/B#"
"R&B/Soul","70s","minor",0,2,"Donna Summer","Bad Girls",1979,2,0.857,0.7,-14.506,0.0358,0.00387,0.0164,0.411,0.973,120.529,4,4.91845,"D"
"R&B/Soul","80s","minor",0,11,"Whitney Houston","So Emotional",1988,6,0.698,0.791,-10.012,0.0495,0.271,4.74e-05,0.199,0.809,119.081,4,4.61111666666667,"B"
"R&B/Soul","90s","minor",0,0,"All-4-One","So Much in Love",1994,28,0.322,0.25,-11.451,0.03,0.892,0,0.12,0.352,137.714,4,3.544,"C/B#"
